student_id,program_name,uni_name,rating,is_relevant
30,Business Marketing,American University of Science and Technology,3,0
30,Computer Engineering,Universität Heidelberg,3,1
30,Computer Science,Eberhard Karls Universität Tübingen,4,1
30,Computer Science,Freie Universitaet Berlin,5,1
30,Computer Science,Stanford University,2,0
30,Computer Science,Universität Heidelberg,4,1
30,Computer Science,Universität Stuttgart,5,1
30,Computer Science &  Engineering,Massachusetts Institute of Technology (MIT),1,0
30,Dental Laboratory Technology ,Antoine University,2,0
30,Health Geography,McGill University,3,0
30,IT Security,Friedrich-Alexander-Universität Erlangen-Nürnberg,5,1
30,Kinesiology: Neuromechanical and Physiological Sciences,University of British Columbia,2,0
30,Medical Informatics,Universität Heidelberg,4,1
30,Software Engineering,Ludwig-Maximilians-Universität München,4,1
30,"Sustainability, Science & Society ",McGill University,2,0
31, Otolaryngology (Thesis),McGill University,3,1
31, Seniors Care ,University of British Columbia,4,1
31, Surgical and Interventional Sciences (Thesis),McGill University,5,1
31, Translational Research in the Health Sciences,University of Toronto,3,0
31,Biochemistry (Thesis),McGill University,4,1
31,Biology (Thesis),McGill University,3,1
31,Business Mathematics,Universität Hamburg,2,0
31,Cell Biology (Thesis),McGill University,4,1
31,Entrepreneurship and Business Venturing,Universidad Carlos III de Madrid (UC3M),2,0
31,Genome Science and Technology ,University of British Columbia,5,1
31,German Linguistics,Universität Hamburg,3,0
31,Horticultural Biology,Cornell University,1,0
31,Mechanical Engineering,Lebanese International University,2,0
31,"Media, Communication and Culture",Universitat Autònoma de Barcelona,2,0
31,Microbiology and Immunology (Thesis),McGill University,5,1
31,Neuroscience (Thesis),McGill University,5,1
31,Pharmacognosy and Medicinal Plants,Beirut Arab University,2,0
31,"Research Methods for Management, Economics and Finance",Comillas Pontifical University,3,0
32,Agricultural Economics,American University of Beirut ,1,0
32,Behavioral and Health Sciences Methodology,Complutense University of Madrid,3,1
32,Biology,Universität Heidelberg,1,0
32,Chemistry,Rheinische Friedrich-Wilhelms-Universität Bonn,1,0
32,Computer Science,Holy Spirit University of Kaslik,1,0
32,Educational Psychology,Universitat Autònoma de Barcelona,4,1
32,Educational Psychology,Universitat Ramon Llull,5,1
32,Experiential Humanist Psychotherapy and in Emotion Focused Therapy,Comillas Pontifical University,4,1
32,General Health Psychology,Universidad Autónoma de Madrid,4,1
32,General Health Psychology,Universidad de Sevilla,4,1
32,Global Mental Health and Counselling Psychology,University of Toronto,1,0
32,Harpsichord ,University of British Columbia,3,0
32,Legal and Forensic Psychology,Universitat Autònoma de Barcelona,4,1
32,Meteorology,Ludwig-Maximilians-Universität München,2,0
32,Music Technology and Digital Media,University of Toronto,1,0
32,Psychology,Complutense University of Madrid,5,1
32,Psychology (Thesis),McGill University,2,0
32,Social Work,Complutense University of Madrid,4,1
33, Biomedical  Engineering,University of Toronto,3,1
33, Statistics,University of Chicago,2,0
33,Analysis and Management of the Artistic Heritage,Universitat Autònoma de Barcelona,4,1
33,Architecture,Technische Universität Berlin (TU Berlin),1,0
33,Business Administration,University of Cologne,2,0
33,Business Administration and Management,Universitat Autònoma de Barcelona,4,1
33,Business Finance,Complutense University of Madrid,5,1
33,"Business Management, Marketing and Accounting Research",Complutense University of Madrid,5,1
33,Business Research,Universitat de Barcelona,5,1
33,Business Strategy,Universitat de Valencia,3,1
33,Contemporary International History,University of Toronto,2,0
33,Criminology,Holy Spirit University of Kaslik,2,0
33,Economics,University of Toronto,3,0
33,Economics and Business Administration,Universitat Autònoma de Barcelona,5,1
33,History & Philosophy of Science & Technology,University of Toronto,3,0
33,Management Information System,Beirut Arab University,1,0
33,Management and Technology,Comillas Pontifical University,5,1
33,Prosthodontics and Esthetic Dentistry,Beirut Arab University,1,0
34, Information,University of Toronto,1,0
34,Accounting,American University of Science and Technology,3,0
34,Advanced Paleontology,Complutense University of Madrid,1,0
34,Biomedical Research,University of Navarra,2,0
34,Bioresource Engineering (Thesis),McGill University,3,1
34,Business Information Systems,University of Göttingen,3,0
34,Cell and Developmental Biology ,University of British Columbia,4,1
34,Finance ,American University of Science and Technology,2,0
34,Forensic Science,American University of Science and Technology,1,0
34,International Management,Comillas Pontifical University,1,0
34,Kinesiology ,University of British Columbia,5,1
34,Microbiology and Immunology ,University of British Columbia,5,1
34,Microbiology and Immunology (Thesis),McGill University,5,1
34,Neuroscience ,University of British Columbia,5,1
34,Neuroscience (Thesis),McGill University,5,1
34,Otolaryngology (Thesis),McGill University,4,1
34,Pharmaceutical Marketing,Saint Joseph University of Beirut,3,0
34,Science in biomadical engineering,Rafik Hariri  University,1,0
35, Fiber Science,Cornell University,1,0
35, Urban Sociology,University of Pennsylvania,2,0
35,Biological & Agricultural,McGill University,2,0
35,Computer  Engineering,Johns Hopkins University,1,0
35,Criminology and Public Prevention Policies,Universitat Pompeu Fabra (Barcelona),4,1
35,Educational Psychology,Universitat Autònoma de Barcelona,5,1
35,Educational Science,Universität Hamburg,3,0
35,Genetics,Universitat Autònoma de Barcelona,2,0
35,Interprofessional Health Care,Universität Heidelberg,1,0
35,Legal and Forensic Psychology,Universitat Autònoma de Barcelona,3,1
35,Psychology,Comillas Pontifical University,5,1
35,Psychology,Complutense University of Madrid,5,1
35,Psychology,University of Toronto,1,0
35,Research in Clinical Psychology and Health,Universitat Autònoma de Barcelona,1,0
35,Social Work,Complutense University of Madrid,3,1
35,Studio Arts ,American University of Beirut ,2,0
36, Anthropology,Cornell University,3,0
36, Degree Completion,University of Michigan-Ann Arbor,4,1
36,Biological/Bio Engineering,Massachusetts Institute of Technology (MIT),2,0
36,Education,University of British Columbia,2,0
36,Education Policy,University of Pennsylvania,3,1
36,Education Studies,Universität Heidelberg,4,1
36,"Education, Culture, and Society",University of Pennsylvania,5,1
36,Educational Science,Universität Hamburg,5,1
36,Higher Education,University of Pennsylvania,4,1
36,Human Nutrition and Dietetics  Diploma in Sports Nutrition,University of Navarra,2,0
36,Industrial Technologies Engineering and Industrial Engineering,Universidad Carlos III de Madrid (UC3M),3,0
36,International Educational Development,University of Pennsylvania,5,1
36,Jewish Studies,University of Chicago,2,0
36,Manufacturing  Engineering ,University of British Columbia,1,0
36,Teacher in Early Childhood Education,Complutense University of Madrid,1,0
37, French Language and Literature ,Unversity of Balamand ,3,0
37, Health and Exercise Sciences ,University of British Columbia,5,1
37, Physical Therapy,University of Toronto,5,1
37, Physical Therapy (Non-Thesis),McGill University,5,1
37,Bio Analytic Toxicology,American University of Science and Technology,2,0
37,Chemistry,Holy Spirit University of Kaslik,1,0
37,Chemistry,University of Cologne,2,0
37,Exercise and Sports Science,Universität Hamburg,1,0
37,Formal Methods in Computer Engineering,Complutense University of Madrid,3,0
37,General Musicology of Modal Traditions ,Antoine University,3,1
37,Information Communications Technology,American University of Science and Technology,3,0
37,Kinesiology,McGill University,5,1
37,Kinesiology,University of British Columbia,5,1
37,Physical Conditioning,Unversity of Balamand,2,0
37,Professional Kinesiology,University of Toronto,5,1
37,Religious Sciences,Holy Spirit University of Kaslik,2,0
38,Account Auditing and Higher Accounting,Comillas Pontifical University,2,0
38,Architecture,"KIT, Karlsruhe Institute of Technology",4,1
38,Architecture,Technical University of Munich,5,1
38,Architecture,Technische Universität Berlin (TU Berlin),5,1
38,Architecture ,Technical University of Darmstadt,4,1
38,Education,Notre Dame University ,1,0
38,Epistemology of Natural and Social Sciences,Complutense University of Madrid,3,0
38,Guitar,University of British Columbia,1,0
38,Health Administration ,University of British Columbia,2,0
38,International Affairs,Comillas Pontifical University,1,0
38,Library and Information Studies ,University of British Columbia,1,0
38,Medical Physics,Universitat de Valencia,3,0
38,Musical Applications of Technology,McGill University,2,0
38,Musicology,Universität Heidelberg,5,1
39, Human Resource Management and Development,New York University (NYU),1,0
39, Public Health Combined Degree ,Northwestern University,5,1
39, Public Health Global Health Track,Yale University,5,1
39, Public Health Policy Track,Yale University,5,1
39, Public Health in Biostatistics,Yale University,5,1
39,Advanced Studies in Political Communication,Complutense University of Madrid,1,0
39,Biomedical  Engineering,Yale University,4,1
39,Biomedical Engineering,Cornell University,5,1
39,Business and Economic Education,Goethe-University Frankfurt am Main,1,0
39,Care Philosophies,Universitat Autònoma de Barcelona,3,0
39,Communications and Electronics Engineering,Beirut Arab University,2,0
39,Global East Asian Studies,Universitat Autònoma de Barcelona,1,0
39,Hispanic American Literature,Complutense University of Madrid,2,0
39,Periodontology,Beirut Arab University,1,0
39,Public Health Applied Biostatistics and Epidemiology Track,Yale University,5,1
39,Public Health Preventive Medicine Track,Yale University,4,1
39,Speech Therapy,Complutense University of Madrid,2,0
40,Aerospace Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),5,1
40,Applied Artificial Intelligence,Universidad Carlos III de Madrid (UC3M),2,0
40,Automatic Systems and Industrial Electronics Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),4,1
40,Building,Universidad Autónoma de Madrid (UPM),4,1
40,Business Legal Advice,Universidad Carlos III de Madrid (UC3M),2,0
40,Business Mathematics,Technische Universität Berlin (TU Berlin),3,0
40,Civil Engineering,Universidad Autónoma de Madrid (UPM),3,1
40,Civil Liability,Universidad Carlos III de Madrid (UC3M),5,1
40,European Economic Governance,Universidad Carlos III de Madrid (UC3M),3,0
40,Geological Engineering,Complutense University of Madrid,3,1
40,Integrated Climate System Sciences,Universität Hamburg,3,0
40,Interior Architecture,Holy Spirit University of Kaslik,2,0
40,Management Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,1
40,Mechanical Engineering,"KIT, Karlsruhe Institute of Technology",2,0
40,Mechanical Engineering,Universitat Politecnica de Valencia,5,1
40,Mechatronics and Biomechanical Engineering,Technical University of Munich,1,0
40,Opera and Voice (Thesis),McGill University,2,0
41, Landscape Architecture,Cornell University,3,0
41,Anthropology,McGill University,3,0
41,Behavior and Social Sciences,IE University,1,0
41,Comprehensive Design ,IE University,3,1
41,Design de Mode,Unversity of Balamand ,2,0
41,Intervention and Social Work,Holy Spirit University of Kaslik,1,0
41,Neuro Cognitive Psychology,Ludwig-Maximilians-Universität München,4,1
41,Pharmacy,Complutense University of Madrid,2,0
41,Psychology,Freie Universitaet Berlin,4,1
41,Psychology,Haigazian University,4,1
41,Psychology,Ludwig-Maximilians-Universität München,4,1
41,Psychology,Saint Joseph University of Beirut,5,1
41,Psychology,Universität Hamburg,4,1
41,Psychology,Universität Heidelberg,5,1
41,Psychology ,Goethe-University Frankfurt am Main,4,1
41,Translation and Interpretation,Complutense University of Madrid,2,0
42, Information Studies (Non-Thesis),McGill University,3,1
42, Information Systems and Artificial Intelligence for Business and Management  and Management,Johns Hopkins University,5,1
42, Jewish Studies (Thesis),McGill University,2,0
42, Teaching and Learning (Non-Thesis),McGill University,3,0
42,Applied Urban Science and Informatics,New York University (NYU),5,1
42,Audiovisual Translation,Universitat Autònoma de Barcelona,2,0
42,Biomedical Informatics ,Stanford University,3,1
42,Computer Science,California Institute of Technology (Caltech),3,1
42,Computer Science,Goethe-University Frankfurt am Main,2,0
42,Computer Science,Stanford University,5,1
42,Computer Science &  Engineering,Massachusetts Institute of Technology (MIT),5,1
42,Dental Laboratory Technology ,Antoine University,1,0
42,Food Analysis and Safety,Beirut Arab University,3,0
42,Food Processing,Unversity of Balamand ,2,0
42,Information Science,Cornell University,5,1
42,Integrated Computer Science,University of British Columbia,2,0
42,Music and Health Sciences,University of Toronto,2,0
42,Network Systems,Columbia University,5,1
42,Software  Engineering,Harvard University,4,1
43, History of Art,Cornell University,3,0
43,Biochemistry,Complutense University of Madrid,1,0
43,Bioinformatics,Freie Universitaet Berlin,4,1
